Path,Coverage,SHA,Content_SHA256,Limit
tests/unit/test_docs_integrity.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,edf7205500ea25613cee1307fef8c2d6d0aa7eecaf685a10c8db9873d5c17c0d,Not exhaustive behavioral review
tests/unit/test_edit_pack.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,3d1d4ac921cd2d60e0bed4b898c419741145b22ad89d8caf129aa6c601a3a42a,Not exhaustive behavioral review
tests/unit/test_failure_semantics.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,8793a44e229ce5dae287c6ce200af93047ce587e12c3c6251e038a09a9cb0ffd,Not exhaustive behavioral review
tests/unit/test_feature_wiring.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,985f30d841cd046e7e47c1d9ff51d9ad44d04a998d909d29e1570cec805f1b5f,Not exhaustive behavioral review
tests/unit/test_force_join_gate.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,d92adf90932c73d580fe0445b68a58786321aa786f85b8f564fb4d7c1258840d,Not exhaustive behavioral review
tests/unit/test_gamification_daily.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,58906a839034c1f040fefff8e9b1dc0754ea2b3ed5504c88663c3d69815538d2,Not exhaustive behavioral review
tests/unit/test_gate2_lifecycle_mutations.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,669691b9be2fe69507a19b117b5d4788f60bed546fae9e3ed033efac4a820a77,Not exhaustive behavioral review
tests/unit/test_gate2_lifecycle_seam.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,4d26a740b999ec9031f390bc7659be2a741cc64d2b9667f52c6871a3cd4a9385,Not exhaustive behavioral review
tests/unit/test_gdrive.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,30297cb09ab6ed66f7ae37fe5aa91b191f48497e11f8a41beaff772b63efd1a0,Not exhaustive behavioral review
tests/unit/test_gemini_key_transport.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,309110630fb1688bd1f5bad6a6016ac5b09f618fb7504b74374ee2b86540850b,Not exhaustive behavioral review
tests/unit/test_golden_management.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,fd5c9e89cd78eaf669171e4b273835dcb7320a279d9dc3eeb91e82155fad253b,Not exhaustive behavioral review
tests/unit/test_graph_memory.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,a77f7638fe40ef614f1704239f1e1533c53fb3afc80ae9274f3478da8be6e9d9,Not exhaustive behavioral review
tests/unit/test_handlers.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,4fd1cdd06def50fa5787cf7679ac62d889e77d776deecd223c69ce46689bfa2a,Not exhaustive behavioral review
tests/unit/test_health_gate.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,6f68a39abb25492097ba2e1413d330ac866b4ddd9b1bc33b9a3630096ce502c6,Not exhaustive behavioral review
tests/unit/test_http_client_ssrf.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,bfbc5dace68fba1b547fbd32e9375f11f07d886455e1b90a99e9b24af80dd16d,Not exhaustive behavioral review
tests/unit/test_i18n_parity.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,60220f1a52736919f2c3220e49e372dcf3feddaa63292583c42b1ddb3923954d,Not exhaustive behavioral review
tests/unit/test_image_gen_adapters.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,18094debb5312b1acf6380364a7fe2c6173c4daafa46a7154cd929cc99cc7d6e,Not exhaustive behavioral review
tests/unit/test_imagine_command.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,95e94cec49c563560bc54aef06a4ad1dee192e1364cf51f9028812d0b1c091fd,Not exhaustive behavioral review
tests/unit/test_inspect_contract.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,f996070cf58e9311a232fd4a7deb5c47526e095995d7965a5dda27bbac1dc6fa,Not exhaustive behavioral review
tests/unit/test_job_lifecycle.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,6f2e5d3ae69fa6a5bb0cdeb013d78545640e53120f7e71dd8af470b046fb25b0,Not exhaustive behavioral review
tests/unit/test_job_verification_gaps.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,0db710ad190d740eb67209fb265138d3338b610ff397437decc86560d03be6a1,Not exhaustive behavioral review
tests/unit/test_jobs_cli.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,159459d367a5d754305cddf690d5b6b9a3768cd23ddcf92cba7d504534152c7f,Not exhaustive behavioral review
tests/unit/test_lane_duration_algebra.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,26a73812985596a831aca02d759c9b0212dbdf2e3baca36ee168609032e13c6e,Not exhaustive behavioral review
tests/unit/test_lifecycle_adversarial.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,8fb3cfb7d6f11c6cc6f17c833351c9b3fb76b6fe425fb369b95538337b7995fa,Not exhaustive behavioral review
tests/unit/test_lifecycle_recording.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,49eec5c64ff72bb7a170328ba430f511ce576140337c2916891a367fb4d3165c,Not exhaustive behavioral review
tests/unit/test_litellm_provider.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,dc865003c0bb021b9abbe15e8f042dfad87ed6316358e5bfa247e5b108d89231,Not exhaustive behavioral review
tests/unit/test_local_server_provider.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,9eab7bd46563ba424cc9332e653abbafd0a47a9c968831cfef68ec83e94ec790,Not exhaustive behavioral review
tests/unit/test_maintenance_backup.py,TARGETED_EXECUTION,244a01ce8b2d751e2f35699c82a4c758321691f8,54c040563fd16077558e55e0b3f67dda203756e560acca46f36cf5e8a53125e4,Not exhaustive behavioral review
tests/unit/test_memory_recall.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,6d8c5e708dcd079cd1930824e42fb018a102468630a090999d3989b5e3dad7f0,Not exhaustive behavioral review
tests/unit/test_migrate_postgres_guard.py,TARGETED_EXECUTION,244a01ce8b2d751e2f35699c82a4c758321691f8,ce487268fe33ae0fb6cbeddc7ca52b41f4dde31cd35fcf738f531ba2b3e27c3c,Not exhaustive behavioral review
tests/unit/test_migration_metadata.py,TARGETED_EXECUTION,244a01ce8b2d751e2f35699c82a4c758321691f8,adfbe449a69124cd6b2984fab1f1896ef59f4790c385d460ebf18d12e6535c62,Not exhaustive behavioral review
tests/unit/test_migrations.py,TARGETED_EXECUTION,244a01ce8b2d751e2f35699c82a4c758321691f8,fc38a83c7270521f31044d00c37662e46e94be5824998d6c8a465d447ab50edd,Not exhaustive behavioral review
tests/unit/test_motion_pack.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,f393e8c203cba5fa9040df6730194c0a33748f09415086c64ed72865a3cde003,Not exhaustive behavioral review
tests/unit/test_nagar_wave1_green_cockpit.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,7f9772703b6a07f6b1cf4028d1072bbdd92faa450fefc2ae215de534680c178d,Not exhaustive behavioral review
tests/unit/test_observability.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,6720878dafb26246a3e982e3dcb0bcee8838e125a69a22b48de05f0419290c31,Not exhaustive behavioral review
tests/unit/test_opgap_audio_motion.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,4ffdd112c7cbb15fdae4b39d1d7f662e1b2a6998ca99df6ba3accb5e11a0d82a,Not exhaustive behavioral review
tests/unit/test_opgap_wave5.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,fb7305eab5412eb5fe111d8a3792b66444379ac536b8455443f18646345f0879,Not exhaustive behavioral review
tests/unit/test_optional_extras.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,af0b91d8ff66b14d97014c4f2a0a481e44e55fd7a4fdedf2f35dbdb2cbe1263b,Not exhaustive behavioral review
tests/unit/test_pack_coverage_harness.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,d7cd96fb6f227a35f23e44c51077fdaf0193c27822e8d6a2ce54a2d0e61196f9,Not exhaustive behavioral review
tests/unit/test_pack_manifest_verify.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,e47d75be8e8fa81b2d83088a76d0b2aee22cb7008023bd1b8dcb9ba421325d1f,Not exhaustive behavioral review
tests/unit/test_pack_runtime_composition.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,87b50a66fafaabae1c06afba1c2ce4c2bd5cc775afa85600d9917b5aec22555b,Not exhaustive behavioral review
tests/unit/test_persona_routing.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,381fd11b47790a2caa4f95a52a475b8316b15c88778cacbfbf06c90f578ef5dc,Not exhaustive behavioral review
tests/unit/test_personality.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,35c175dfae131f8129afa8170ed5db8b94ede0eac2dd9eeec0b122824b90fb65,Not exhaustive behavioral review
tests/unit/test_phase0_command_fixes.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,86b4dacae6c4622ff132a55bab7b742020ef8715236ce7aa4cb5be5bb3ff2a4b,Not exhaustive behavioral review
tests/unit/test_postgres_checkpointer.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,81a3b9cd5bf57cbd0168c8e4c7bf4404eab9ce8b11657a58f6feb833fc6ad1ce,Not exhaustive behavioral review
tests/unit/test_presence.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,40474662c1bb0e48c251f6093606f68faa4f0a5978bd3a9c435b330ce2001372,Not exhaustive behavioral review
tests/unit/test_r2_provider.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,370d9c51745bee6288e05eb65ab56af8b861e14ead89cd599a14bd1d2cc522fa,Not exhaustive behavioral review
tests/unit/test_rag_chunking.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,879c40bac5fcc55e6c36ac64f391dd78151ada5c9bc15384bbb9e3780c45594f,Not exhaustive behavioral review
tests/unit/test_rag_eval.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,bc6d8d5d224f4574625dd12ebad9da1cff47901fefbdb9cc9ff003576b418e45,Not exhaustive behavioral review
tests/unit/test_rate_limiter.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,2d5974cafa7dcd6940eb8a5de5e08829828e0c8646a798305f18f53eea4c0642,Not exhaustive behavioral review
tests/unit/test_reconciler.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,c757430c2571586d57a7bc262dc58203073f35f27b060758f6509c4bca44c8ba,Not exhaustive behavioral review
tests/unit/test_reminder_system.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,9bff74634ac6bf82ef902791c972e7d47b6ed1f59e1a92ca3357a3fb782cc492,Not exhaustive behavioral review
tests/unit/test_rendering_lane.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,1e5eb6c14a55517399e93754bd484681c1983572a8cafa00bd0ccf8248975742,Not exhaustive behavioral review
tests/unit/test_rendering_lane_exposure.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,85053ae14174c580a28e55aff6c1844d49a7dd1db10507c55a38497df47955d8,Not exhaustive behavioral review
tests/unit/test_router.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,ca9f16ca929960df057b3ad32170689c061211f44e9ceebc6b342293ee226614,Not exhaustive behavioral review
tests/unit/test_router_multilingual.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,1d1ad2349aee74e3d0a6d4ac9ceea36c3d0a0f8a1406db9f2eab3f66fc14c852,Not exhaustive behavioral review
tests/unit/test_safe_calculator.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,145ea585c7ee9a558e65d8ee77b3c078a5dbe3be06695e1a90b21e118ce35c31,Not exhaustive behavioral review
tests/unit/test_safe_paths.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,21d9283191bc67ae60f675f15026a333d676f8549e617be145557ea37d85415a,Not exhaustive behavioral review
tests/unit/test_security_hardening.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,ec60f8ab2b307e9429f51f6ce8988a9b22b358b094dc2c8a99b0aa8abe7f912a,Not exhaustive behavioral review
tests/unit/test_self_monitor_update_gate.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,f9aa6adc8b92d950ed6eeefe141da2f531865cfcdf208c3de466897b5f1c741e,Not exhaustive behavioral review
tests/unit/test_shell_sandbox.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,03529d339c1898cafb1070ec648077bc65b9da2ccd802cef1d42496f622d2eae,Not exhaustive behavioral review
tests/unit/test_slideshow_30s_target.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,7861af276035d8208ca779815afad6949e54f157328ad9935eeb2983b02620bd,Not exhaustive behavioral review
tests/unit/test_slideshow_cli.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,9bfbf3a592a69c64e9e10bf826b586290b65f2b699418ee91899ac5f0aa08f23,Not exhaustive behavioral review
tests/unit/test_slideshow_command_options.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,8eb2995695dad1eb8e9f47eaa6e45d734cac2d2ce834cbe71c3a0f8cbd174346,Not exhaustive behavioral review
tests/unit/test_slideshow_engine.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,d794626d0370ebc1e3814c4765be10c941340430ed7065a6c60515e35835ba8b,Not exhaustive behavioral review
tests/unit/test_slideshow_pack.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,2b18efd7b86cf7c74d1a892cfe000ab53755f29540ca77084e6a2ff6c287091b,Not exhaustive behavioral review
tests/unit/test_slideshow_render.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,526bfb7c6f5298ab72c6ed554b6454fa0499eb4f25ccb97ad3fed44dfeeabb8f,Not exhaustive behavioral review
tests/unit/test_slideshow_upscale.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,bebee5a8800516041de1edee89428ddee12c14adefe93658dcb87314305b55a0,Not exhaustive behavioral review
tests/unit/test_storage_resilience.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,fd1a25ffcb20e840ca0b864bbb31237dc979c6f6592294b9f9c80a76feffd839,Not exhaustive behavioral review
tests/unit/test_storage_resilience_boundaries.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,674f85798a644af66e0d099fd950a675d5385206763c805dd4165fe2ef7a4b36,Not exhaustive behavioral review
tests/unit/test_story_rtl.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,04b4877ed09d3bce2de4c5c4fdbc32227c94e52d2193da641405fc8fa8338fa3,Not exhaustive behavioral review
tests/unit/test_structured_events.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,7d7c1c65aaa70d866b9481c7a0574aaf5147a0e3cd988ad45b5b281d6203c9d4,Not exhaustive behavioral review
tests/unit/test_summarizer_ssrf.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,5a34a8dd26114aa96f6c73f3216474ef6408812f1453e006710cf242dbd1156b,Not exhaustive behavioral review
tests/unit/test_surface_ads.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,8b826cc027ce7aa732be4b3337a6c6bb2019b61259ed4d4561e55d69690eb140,Not exhaustive behavioral review
tests/unit/test_surface_channel_management.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,944c97e6391c91462cb18b867a932634365996e7b56fd6be37e3fd6573e94e31,Not exhaustive behavioral review
tests/unit/test_surface_docs.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,6a04ed2f21f284ab1bc4630da4653fddbae8acc2011367904d0581d203e5171f,Not exhaustive behavioral review
tests/unit/test_surface_gamification.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,b3b4b9f897d54bd10f86913e916e6f89cef83b29b2e3e135255fbf6d631cec0f,Not exhaustive behavioral review
tests/unit/test_surface_onboarding.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,435901d871edc2a9b7ef48e69e75d3be63d9936efb8aff02bc580f98f9dd92d9,Not exhaustive behavioral review
tests/unit/test_surface_ptb.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,10c13852bc3af49a425bd5e18be0c0c8411e46ccb5d1954df527b94e347cca29,Not exhaustive behavioral review
tests/unit/test_surface_registration.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,d6dc5a5e23efcef69a9d3bf22df73ed1a8545d62bbe5c684afb98c9b516f2eb3,Not exhaustive behavioral review
tests/unit/test_tools_sandbox.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,52e96535399472329e44cf6d5f6dac4f34d60c137438f213996458d6f33c561d,Not exhaustive behavioral review
tests/unit/test_updater.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,836e153362643d0af81e0215106ffe732f9f2ed14794060d2d312063bbeca6d8,Not exhaustive behavioral review
tests/unit/test_version_command.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,1fb7733477c0722db910213d334d22d30aecb35ab78b07cc22114e2e4263b11b,Not exhaustive behavioral review
tests/unit/test_version_lockstep.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,192d624b5cd232312e77b1a00df5750f06825eeebfba584d4a18fe2b2482d06f,Not exhaustive behavioral review
tests/unit/test_version_lockstep_script.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,d1b8eb1189e6690434aed82bb61acc5070ec3e29ffc41fda2117af2aab0c2e2b,Not exhaustive behavioral review
tests/unit/test_webhook_mode.py,NOT_REVIEWED,244a01ce8b2d751e2f35699c82a4c758321691f8,2116bab65fa8bd9748e6adaac969631be7bdbd76dd55437f5f47cbdf8f34d529,Not exhaustive behavioral review
